SMILES,Density_MD (kg/m3)
c1nnc(s1)c1cccc2c1ccc(c2)Cc1cccc2c1cccc2,1205.87
c1oc(c(c1)c1ccc2c(c1)cccc2)c1cccc(c1)c1cccs1,1187.06
c1occ(c1)C1SC(CSC1c1cscn1)c1cncs1,1403.4
c1occ(c1)Sc1ccc2c(c1)ccc(c2)c1cccc2c1cccc2,1194.29
c1occ(c1)Sc1ccc2c(c1)cccc2c1cccc2c1cccc2,1184.72
c1occ(c1)c1ccc(cc1)c1csc(c1)c1cccc2c1cccc2,1209.51
c1occ(c1)c1ccc(cc1c1ccc2c(c1)cccc2)c1cccs1,1185.25
c1occ(c1)c1cccc2c1cccc2Sc1cccc2c1cccc2,1210.27
c1occ(c1)c1csc(c1)C1CSC(CS1)c1nsnc1,1400.27
c1occ(c1)c1scc(c1)C1CSC(CS1)c1nncs1,1385.21
c1sc(c(c1)c1cccc2c1cccc2)c1ccc(cc1)c1cocc1,1185.13
c1sc(c(c1)c1ccco1)C1CSC(CS1)c1nncs1,1400.28
c1sc(c(c1)c1nncs1)C1CSC(CS1)c1ccco1,1397.97
c1sc(c(n1)c1cncs1)C1CSC(CS1)c1ccco1,1411.07
c1scc(c1)c1c(ccc2c1cccc2)c1ccc(cc1)c1cocc1,1187.76
c1scc(c1)c1cc(ccc1c1ccc2c(c1)cccc2)c1cocc1,1186.93
c1scc(c1)c1ccc(cc1)c1ccc(o1)c1cccc2c1cccc2,1208.51
c1scc(c1)c1ccc2c(c1)cccc2Oc1cccc2c1cccc2,1204.92
c1scc(c1)c1coc(c1)C1CSC(CS1)c1nncs1,1389.26
c1scc(c1)c1occ(c1)C1CSC(CS1)c1nncs1,1389.23
c1scc(n1)C1CSC(CS1)c1occ(c1)c1cncs1,1394.17
c1scc(n1)C1SC(CSC1c1cncs1)c1cocc1,1398.01
n1ccc(cc1)C1CSCC(S1)c1cncc(n1)c1ccccn1,1259.23
n1ccc(cc1)C1SCC(SC1)c1nccnc1c1cccnc1,1261.98
n1ccc(cc1)C1SCCSC1c1nccnc1c1ccccn1,1255.76
n1ccc(cc1)c1cncc(n1)C1CSCC(S1)c1ccccn1,1253.68
n1csc(c1)C1SCC(SC1)c1occ(c1)c1nccs1,1402.37
n1csc(c1)C1SCCSC1c1coc(c1)c1nccs1,1401.92
n1csc(n1)C1CSCC(S1)c1ccc(o1)c1cccs1,1373.4
n1csc(n1)C1SCC(SC1)c1ccc(o1)c1cccs1,1379.66
n1csc(n1)C1SCC(SC1)c1occ(c1)c1cccs1,1390.7
n1csc(n1)C1SCCSC1(c1ccoc1)c1cccs1,1387.08
n1snc(c1)Cc1ccc2c(c1)cc(cc2)c1cccc2c1cccc2,1201.97
n1snc(c1)c1cccc2c1ccc(c2)Cc1cccc2c1cccc2,1214.62
o1cc(c(c1)c1ccccc1c1cccs1)c1ccc2c(c1)cccc2,1174.5
o1ccc(c1)C1CSCC(S1)(c1cccs1)c1scnn1,1395.39
o1ccc(c1)C1CSCC(S1)(c1cnsn1)c1cccs1,1407.08
o1ccc(c1)C1CSCC(S1)(c1scnc1)c1nccs1,1403.94
o1ccc(c1)C1SCC(SC1)c1nsnc1c1cccs1,1409.14
o1ccc(c1)C1SCC(SC1c1cnsn1)c1ccsc1,1415.3
o1ccc(c1)c1ccc(c2c1cccc2)c1ccc(cc1)c1ccsc1,1198.95
o1ccc(c1)c1ccc(cc1)c1cccc2c1ccc(c2)c1ccsc1,1208.31
o1ccc(c1)c1cccc(c1)c1ccc(s1)c1ccc2c(c1)cccc2,1223.35
o1ccc(c1)c1cccc(c1)c1ccc2c(c1)c(ccc2)c1ccsc1,1194.76
o1ccc(c1)c1cccc(c1)c1ccc2c(c1)cccc2c1ccsc1,1208.47
o1ccc(c1)c1cccc(c1)c1cccc2c1cc(cc2)c1ccsc1,1195.66
o1ccc(c1)c1cccc2c1cc(cc2)c1ccc(cc1)c1ccsc1,1207.08
s1cc(c(c1)Oc1ccc2c(c1)cccc2)c1ccc2c(c1)cccc2,1196.12
s1cc(c(c1)c1cccc2c1cccc2)c1cccc(c1)c1cocc1,1183.06
s1cc(c(c1)c1ccco1)C1CSC(CS1)c1nncs1,1390.92
s1cc(c(c1)c1cocc1)c1ccc(cc1)c1ccc2c(c1)cccc2,1191.79
s1ccc(c1)C1CSCC(S1)C1CCCC1c1ccsc1,1236.11
s1ccc(c1)C1SCC(SC1)C1(CCCC1)c1cccs1,1249.88
s1ccc(c1)Oc1cc(cc2c1cccc2)c1cccc2c1cccc2,1194.61
s1ccc(c1)c1cc(ccc1c1cccc2c1cccc2)c1ccoc1,1176.3
s1ccc(c1)c1ccc2c(c1)cccc2c1ccccc1c1ccco1,1182.51
s1ccc(c1)c1cccc(c1)c1cccc2c1cccc2c1ccco1,1196.13
s1ccc(c1)c1cccc2c1cc(cc2)c1ccc(cc1)c1ccco1,1198.51
s1ccc(c1)c1ccccc1c1cccc2c1ccc(c2)c1ccco1,1178.58
s1ccc(c1)c1ccoc1c1ccccc1c1cccc2c1cccc2,1177.48
s1ccc(c1)c1cocc1c1ccccc1c1cccc2c1cccc2,1177.73
s1ncc(n1)C1SCC(SC1)(c1ccco1)c1cccs1,1400.84
s1ncc(n1)Cc1c(ccc2c1cccc2)c1ccc2c(c1)cccc2,1200.26
s1ncc(n1)Cc1cccc2c1cc(cc2)c1cccc2c1cccc2,1199.52
C1CCC(C1)(C1CSC(CS1)c1cscc1)c1nccs1,1269
C1CCC(C1)C1CSC(CS1)c1csc(n1)c1cscc1,1251.01
C1CCC(C1)C1CSC(CS1)c1cscc1c1nccs1,1256.11
C1CCC(C1)C1SC(CSC1c1cscc1)c1nccs1,1256.22
C1CCC(C1)C1SCC(SC1)c1ccc(s1)c1scnc1,1260.87
C1CCC(C1)C1SCCSC1(c1ccsc1)c1scnc1,1266.05
C1CCC(C1)c1cscc1C1SCC(SC1)c1scnc1,1267.63
C1CCC(C1)c1ncsc1C1CSC(CS1)c1cscc1,1270.17
C1CSC(C(S1)C1CCC(C1)c1cscc1)c1cncs1,1269.22
C1CSC(C(S1)C1NCNC(N1)c1cccs1)c1ccoc1,1332.57
C1CSC(C(S1)C1NCNC(N1)c1ccoc1)c1ccsc1,1326.28
C1CSC(C(S1)C1NCNCN1c1ccsc1)c1ccco1,1322.86
C1CSC(C(S1)N1CNC(NC1)c1ccco1)c1cccs1,1324.36
C1CSC(C(S1)c1ccc(o1)c1nsnc1)c1cscn1,1417.07
C1CSC(C(S1)c1cscc1C1CCCC1)c1cscn1,1256.98
C1CSC(C(S1)c1ncc(s1)c1cocc1)c1nsnc1,1428.7
C1CSC(C(S1)c1ncc(s1)c1nncs1)c1cocc1,1421.85
C1CSC(C(S1)c1ncc(s1)c1nsnc1)c1cocc1,1433.51
C1CSC(C(S1)c1scc(c1)c1cncs1)C1CCCC1,1257.33
C1CSC(C(S1)c1scc(n1)c1cocc1)c1nsnc1,1418.34
C1CSC(CS1)(c1ccc(o1)c1nsnc1)c1cscn1,1417.78
C1CSC(CS1)(c1ccco1)c1nsnc1c1cscn1,1405.54
C1CSC(CS1)(c1cccs1)C1CCCC1c1cscn1,1267.29
C1CSC(CS1)(c1cccs1)c1ncsc1C1CCCC1,1258.7
C1CSC(CS1)(c1ccncc1)c1nccnc1c1cnccn1,1265.36
C1CSC(CS1)(c1cocc1)c1nsnc1c1cscn1,1397.73
C1CSC(CS1)(c1cocc1)c1scnc1c1nncs1,1413.01
C1CSC(CS1)(c1nnc(s1)c1cocc1)c1cncs1,1416.77
C1CSC(CS1)(c1nnc(s1)c1cscn1)c1cocc1,1420.08
C1CSC(CS1)(c1nnc(s1)c1nccs1)c1cocc1,1415.47
C1CSC(CS1)(c1nsnc1)c1occc1c1nccs1,1406.32
C1CSC(CS1)(c1occ(c1)c1nncs1)c1cscn1,1416.59
C1CSC(CS1)(c1scc(n1)c1ccco1)c1nsnc1,1415.16
C1CSC(CS1)(c1scc(n1)c1nncs1)c1ccco1,1400.1
C1CSC(CS1)(c1scc(n1)c1nsnc1)c1cocc1,1427.4
C1CSC(CS1)C1(CCCC1)c1scc(c1)c1cncs1,1268.5
C1CSC(CS1)C1(CCCC1)c1scc(c1)c1nccs1,1260.66
C1CSC(CS1)C1CC(CC1c1cscn1)c1cccs1,1265.5
C1CSC(CS1)C1CC(CC1c1nccs1)c1cccs1,1263.17
C1CSC(CS1)C1CCC(C1)(c1cccs1)c1cscn1,1263.72
C1CSC(CS1)C1CCC(C1)c1ccsc1c1nccs1,1260.01
C1CSC(CS1)C1CCCC1(c1cncs1)c1cscc1,1275.1
C1CSC(CS1)C1CCCC1c1cscc1c1cncs1,1273.13
C1CSC(CS1)C1CCCC1c1scc(c1)c1cncs1,1257.43
C1CSC(CS1)C1CCCC1c1scc(n1)c1cscc1,1249.54
C1CSC(CS1)C1N(CNCN1c1ccco1)c1cscc1,1309.19
C1CSC(CS1)C1N(CNCN1c1cccs1)c1ccco1,1307.06
C1CSC(CS1)C1NC(NC(N1)c1cccs1)c1ccco1,1301.31
C1CSC(CS1)C1NCN(C(N1)c1cocc1)c1cccs1,1307.55
C1CSC(CS1)C1NCN(CN1)c1cscc1c1cocc1,1320.82
C1CSC(CS1)C1NCNC(N1)c1scc(c1)c1cocc1,1319.71
C1CSC(CS1)C1NCNCN1c1cocc1c1cccs1,1313.09
C1CSC(CS1)N1CNC(N(C1)c1cscc1)c1cocc1,1320.14
C1CSC(CS1)N1CNC(NC1)c1ccsc1c1ccco1,1313.47
C1CSC(CS1)N1CNC(NC1)c1coc(c1)c1cccs1,1312.83
C1CSC(CS1)N1CNC(NC1)c1cocc1c1cscc1,1319.33
C1CSC(CS1)N1CNC(NC1)c1csc(c1)c1ccco1,1316.38
C1CSC(CS1)N1CNC(NC1)c1scc(c1)c1cocc1,1319.71
C1CSC(CS1)N1CNCN(C1)c1ccsc1c1cocc1,1310.19
C1CSC(CS1)N1CNCNC1c1csc(c1)c1ccco1,1310.83
C1CSC(CS1)SC1CSCC(S1)c1nccs1,1391.43
C1CSC(CS1)c1c(scc1c1cscn1)C1CCCC1,1261.6
C1CSC(CS1)c1c(scc1c1nccs1)C1CCCC1,1266.04
C1CSC(CS1)c1cc(c(o1)c1cscn1)c1nncs1,1420.54
C1CSC(CS1)c1cc(oc1c1cscn1)c1nncs1,1392.83
C1CSC(CS1)c1cc(oc1c1nncs1)c1cncs1,1405.27
C1CSC(CS1)c1ccc(c(n1)c1cnccn1)c1cnccn1,1275.76
C1CSC(CS1)c1ccc(nc1c1cnccn1)c1cnccn1,1282.84
C1CSC(CS1)c1ccc(s1)C1CCC(C1)c1cscn1,1273.72
C1CSC(CS1)c1ccc(s1)C1NCNCN1c1ccco1,1336.47
C1CSC(CS1)c1ccoc1C1NCN(CN1)c1cccs1,1334.18
C1CSC(CS1)c1ccoc1C1NCNC(N1)c1cccs1,1331.35
C1CSC(CS1)c1ccoc1c1ncc(s1)c1nncs1,1409.97
C1CSC(CS1)c1ccoc1c1nsnc1c1cscn1,1432.52
C1CSC(CS1)c1ccoc1c1scc(n1)c1nncs1,1405.37
C1CSC(CS1)c1ccoc1c1scnc1c1nsnc1,1438.44
C1CSC(CS1)c1ccsc1C1NCNC(N1)c1ccco1,1336.46
C1CSC(CS1)c1ccsc1C1NCNCN1c1ccco1,1313.23
C1CSC(CS1)c1cnc(cn1)c1nccnc1c1ccncc1,1275.92
C1CSC(CS1)c1cncc(n1)c1cnc(cn1)c1cccnc1,1285.41
C1CSC(CS1)c1cnccc1c1nccnc1c1cnccn1,1273.23
C1CSC(CS1)c1coc(c1)C1NCNC(N1)c1cccs1,1329.34
C1CSC(CS1)c1coc(c1)N1CNCNC1c1cscc1,1332.32
C1CSC(CS1)c1cocc1N1CNC(NC1)c1cscc1,1333.19
C1CSC(CS1)c1cocc1N1CNCN(C1)c1cccs1,1335.59
C1CSC(CS1)c1cocc1c1cnc(s1)c1nncs1,1421.81
C1CSC(CS1)c1cocc1c1cnc(s1)c1nsnc1,1433.57
C1CSC(CS1)c1csc(c1)c1scnc1C1CCCC1,1269.09
C1CSC(CS1)c1csc(n1)C1CCC(C1)c1cscc1,1267.5
C1CSC(CS1)c1cscc1C1CCCC1c1nccs1,1271.42
C1CSC(CS1)c1cscc1c1cnc(s1)C1CCCC1,1267.32
C1CSC(CS1)c1cscc1c1ncsc1C1CCCC1,1265.14
C1CSC(CS1)c1nc(c(s1)c1nsnc1)c1ccco1,1419.33
C1CSC(CS1)c1nc(sc1c1cocc1)c1nsnc1,1412.28
C1CSC(CS1)c1nc(sc1c1cscc1)C1CCCC1,1261.12
C1CSC(CS1)c1nc(sc1c1nncs1)c1cocc1,1402.17
C1CSC(CS1)c1ncc(s1)C1CCCC1c1cscc1,1263.58
C1CSC(CS1)c1ncc(s1)c1occc1c1nncs1,1424.52
C1CSC(CS1)c1nccc(c1)c1nccnc1c1cnccn1,1276.23
C1CSC(CS1)c1ncsc1c1coc(c1)c1nncs1,1400.88
C1CSC(CS1)c1ncsc1c1cocc1c1nsnc1,1436.47
C1CSC(CS1)c1ncsc1c1occc1c1nncs1,1415.79
C1CSC(CS1)c1nnc(s1)c1ccoc1c1cncs1,1422.13
C1CSC(CS1)c1nsnc1c1cocc1c1cncs1,1431.07
C1CSC(CS1)c1nsnc1c1scc(n1)c1cocc1,1413.02
C1CSC(CS1)c1occ(c1)c1nsnc1c1nccs1,1433.37
C1CSC(CS1)c1occc1c1ncsc1c1nncs1,1397.72
C1CSC(CS1)c1sc(cc1C1CCCC1)c1nccs1,1248.25
C1CSC(CS1)c1sc(cc1c1cncs1)C1CCCC1,1266.8
C1CSC(CS1)c1scc(c1)N1CNCNC1c1ccco1,1335.58
C1CSC(CS1)c1scc(n1)c1csc(c1)C1CCCC1,1252.74
C1CSC(CS1)c1scnc1c1occc1c1nncs1,1424.29
C1NCN(C(N1)C1CSCC(S1)c1cccs1)c1ccco1,1311.61
C1NCN(CN1)C1(CSC(CS1)c1cocc1)c1cscc1,1332.87
C1NCN(CN1)C1(CSCCS1)c1ccoc1c1cccs1,1304.2
C1NCN(CN1)C1CSC(CS1)c1ccoc1c1cscc1,1329.7
C1NCN(CN1)C1CSC(CS1)c1ccsc1c1cocc1,1334.65
C1NCN(CN1)C1CSCC(S1)c1sccc1c1ccco1,1317.62
C1NCN(CN1)Cc1cccc2c1c(ccc2)c1cccc2c1cccc2,1148.44
C1NCN(CN1)c1cc(Cc2cccc3c2cccc3)c2c(c1)cccc2,1163.98
C1NCN(CN1)c1cc(cc2c1cccc2)Cc1cccc2c1cccc2,1144.26
C1NCN(CN1)c1cc(sc1c1ccco1)C1CSCCS1,1324.58
C1NCN(CN1)c1ccc(c2c1cccc2)Cc1cccc2c1cccc2,1159.61
C1NCN(CN1)c1ccc(s1)c1ccoc1C1CSCCS1,1331.77
C1NCN(CN1)c1ccc(s1)c1coc(c1)C1CSCCS1,1328.12
C1NCN(CN1)c1coc(c1)C1SCCSC1c1cccs1,1339.19
C1NCN(CN1)c1cocc1C1SCCSC1c1cscc1,1342.73
C1NCN(CN1)c1cocc1c1csc(c1)C1CSCCS1,1335.24
C1NCN(CN1)c1csc(c1)C1(CSCCS1)c1cocc1,1339.94
C1NCN(CN1)c1cscc1c1coc(c1)C1CSCCS1,1325.7
C1NCN(CN1)c1occc1C1CSCC(S1)c1cccs1,1333.94
C1NCN(CN1)c1sc(cc1C1CSCCS1)c1cocc1,1321.6
C1NCN(CN1)c1sc(cc1c1cocc1)C1CSCCS1,1328.34
C1NCN(CN1)c1scc(c1)C1CSC(CS1)c1ccco1,1335.76
C1NCN(CN1)c1scc(c1C1CSCCS1)c1cocc1,1333.16
C1NCN(CN1)c1sccc1C1CSC(CS1)c1ccco1,1323.34
C1NCN(CN1)c1sccc1C1SCCSC1c1ccco1,1331.58
C1SCC(SC1)(N1CNC(NC1)c1ccco1)c1cccs1,1317.93
C1SCC(SC1)(N1CNC(NC1)c1ccoc1)c1cccs1,1319.45
C1SCC(SC1)(c1cccs1)C1CCC(C1)c1nccs1,1275.01
C1SCC(SC1)(c1ccsc1)N1CNCN(C1)c1ccoc1,1322.89
C1SCC(SC1)(c1scnn1)c1ccc(o1)c1scnc1,1406.38
C1SCC(SC1)(c1scnn1)c1ccoc1c1nccs1,1405.79
C1SCC(SC1)C1CCCC1(c1cccs1)c1nccs1,1262.77
C1SCC(SC1)N1CN(CNC1c1ccco1)c1ccsc1,1317.75
C1SCC(SC1)N1CN(CNC1c1cccs1)c1ccoc1,1311.59
C1SCC(SC1)c1ccsc1c1scc(n1)C1CCCC1,1261.84
C1SCC(SC1)c1cscc1C1(NCNCN1)c1ccoc1,1308.31
C1SCC(SC1)c1oc(c(c1)c1scnc1)c1scnn1,1398.57
CC1(NCNCN1)c1c(ccc2c1cccc2)c1ccc2c(c1)cccc2,1137.58
CC1(NCNCN1)c1ccc2c(c1)cc(cc2)c1ccc2c(c1)cccc2,1166.89
CC1(NCNCN1c1ccc2c(c1)cccc2)c1cccc2c1cccc2,1119.61
CC1NCN(C(N1)c1cccc2c1cccc2)c1cccc2c1cccc2,1121.06
CC1NCN(CN1)c1c2ccccc2ccc1c1cccc2c1cccc2,1126.2
CC1NCN(CN1)c1ccc(c2c1cccc2)c1cccc2c1cccc2,1131.12
CC1NCN(CN1)c1cccc2c1cc(cc2)c1cccc2c1cccc2,1130.65
CC1NCNC(N1)c1cc2ccccc2c(c1)c1ccc2c(c1)cccc2,1137.48
CC1NCNCN1c1cc(cc2c1cccc2)c1cccc2c1cccc2,1133.52
CC1NCNCN1c1cc2ccccc2c(c1)c1ccc2c(c1)cccc2,1144.11
CC1NCNCN1c1ccc2c(c1)ccc(c2)c1ccc2c(c1)cccc2,1163.18
CN1CNC(NC1)c1ccc(c2c1cccc2)c1cccc2c1cccc2,1139.6
CN1CNCN(C1)c1cc2ccccc2c(c1)c1ccc2c(c1)cccc2,1146.03
CN1CNCN(C1)c1ccc2c(c1)c(ccc2)c1cccc2c1cccc2,1131.21
CN1CNCN(C1c1cccc2c1cccc2)c1cccc2c1cccc2,1136.72
CN1CNCNC1c1ccc2c(c1c1cccc3c1cccc3)cccc2,1137.85
CN1CNCNC1c1cccc2c1c(ccc2)c1ccc2c(c1)cccc2,1130.82
Cc1c(ccc2c1ccc(c2)c1ccc2c(c1)cccc2)N1CNCNC1,1161.08
Cc1c(ccc2c1cccc2)C1NCN(CN1)c1cccc2c1cccc2,1148.6
Cc1c(ccc2c1cccc2)C1NCNC(N1)c1cccc2c1cccc2,1147.45
Cc1c(ccc2c1cccc2)c1cc2ccccc2c(c1)N1CNCNC1,1141.23
Cc1c(ccc2c1cccc2)c1ccc2c(c1)cc(cc2)C1NCNCN1,1156.62
Cc1c(ccc2c1cccc2)c1cccc2c1cc(cc2)N1CNCNC1,1136.03
Cc1c(ccc2c1cccc2c1cccc2c1cccc2)N1CNCNC1,1127.44
Cc1c2ccccc2c(cc1c1cccc2c1cccc2)C1NCNCN1,1145.56
Cc1cc(C2NCNCN2)c(c2c1cccc2)c1ccc2c(c1)cccc2,1108.22
Cc1cc(c2ccc3c(c2)cccc3)c2c(c1C1NCNCN1)cccc2,1141.37
Cc1cc(cc2c1c(ccc2)C1NCNCN1)c1ccc2c(c1)cccc2,1175.2
Cc1cc(cc2c1ccc(c2)C1NCNCN1)c1cccc2c1cccc2,1153.03
Cc1cc(cc2c1ccc(c2)c1ccc2c(c1)cccc2)C1NCNCN1,1165.61
Cc1cc(cc2c1ccc(c2)c1ccc2c(c1)cccc2)N1CNCNC1,1164.89
Cc1cc(cc2c1cccc2)c1cccc2c1c(ccc2)C1NCNCN1,1144.24
Cc1cc2cc(ccc2c(c1)N1CNCNC1)c1cccc2c1cccc2,1133.56
Cc1cc2ccc(cc2c(c1)N1CNCNC1)c1ccc2c(c1)cccc2,1147.93
Cc1cc2ccc(cc2cc1c1cccc2c1cccc2)N1CNCNC1,1143.84
Cc1cc2cccc(c2cc1N1CNCNC1)c1ccc2c(c1)cccc2,1132.9
Cc1cc2ccccc2c(c1)C1NCN(CN1)c1ccc2c(c1)cccc2,1149.9
Cc1cc2ccccc2c(c1)N1CNC(NC1)c1ccc2c(c1)cccc2,1149.06
Cc1cc2ccccc2c(c1)c1cc(cc2c1cccc2)N1CNCNC1,1133.71
Cc1cc2ccccc2c(c1)c1cccc2c1c(ccc2)C1NCNCN1,1143.95
Cc1cc2ccccc2c(c1C1NCNCN1)c1ccc2c(c1)cccc2,1118.24
Cc1cc2ccccc2cc1c1c(ccc2c1cccc2)C1NCNCN1,1147.62
Cc1cc2ccccc2cc1c1ccc2c(c1)c(ccc2)N1CNCNC1,1134.24
Cc1ccc(c2c1cccc2N1CNCNC1)c1cccc2c1cccc2,1137.22
Cc1ccc2c(c1)c(N1CNCNC1)c(cc2)c1ccc2c(c1)cccc2,1133.04
Cc1ccc2c(c1)c(c1ccc3c(c1)cccc3)c(cc2)C1NCNCN1,1137.06
Cc1ccc2c(c1)c(ccc2)c1ccc(c2c1cccc2)N1CNCNC1,1130.73
Cc1ccc2c(c1)c(ccc2)c1ccc2c(c1)c(ccc2)N1CNCNC1,1130.33
Cc1ccc2c(c1)c(ccc2c1cccc2c1cccc2)C1NCNCN1,1127.88
Cc1ccc2c(c1)ccc(c2)C1(NCNCN1)c1cccc2c1cccc2,1136.06
Cc1ccc2c(c1)ccc(c2)c1cc2ccccc2cc1C1NCNCN1,1130.95
Cc1ccc2c(c1)ccc(c2)c1ccc2c(c1)cccc2N1CNCNC1,1156.72
Cc1ccc2c(c1)ccc(c2)c1ccc2c(c1C1NCNCN1)cccc2,1120.99
Cc1ccc2c(c1)cccc2c1cc2ccccc2cc1N1CNCNC1,1132.9
Cc1ccc2c(c1)cccc2c1cccc2c1cc(cc2)C1NCNCN1,1140.54
Cc1ccc2c(c1C1(NCNCN1)c1cccc3c1cccc3)cccc2,1123
Cc1ccc2c(c1c1cc3ccccc3c(c1)C1NCNCN1)cccc2,1128.26
Cc1cccc2c1c(c(cc2)N1CNCNC1)c1cccc2c1cccc2,1136.73
Cc1cccc2c1c(ccc2)c1cc2ccccc2c(c1)N1CNCNC1,1142.54
Cc1cccc2c1c(ccc2)c1ccc2c(c1)cccc2N1CNCNC1,1148.54
Cc1cccc2c1c(ccc2)c1cccc2c1ccc(c2)N1CNCNC1,1158.85
Cc1cccc2c1c(ccc2)c1cccc2c1cccc2N1CNCNC1,1138.22
Cc1cccc2c1c(ccc2c1ccc2c(c1)cccc2)C1NCNCN1,1161.09
Cc1cccc2c1cc(cc2)C1(NCNCN1)c1cccc2c1cccc2,1141.5
Cc1cccc2c1cc(cc2)c1cccc2c1cccc2C1NCNCN1,1151.56
Cc1cccc2c1cc(cc2)c1cccc2c1cccc2N1CNCNC1,1138.84
Cc1cccc2c1cc(cc2c1cccc2c1cccc2)C1NCNCN1,1146.69
Cc1cccc2c1ccc(c2)C1(NCNCN1)c1ccc2c(c1)cccc2,1145.79
Cc1cccc2c1ccc(c2)c1cc2ccccc2cc1C1NCNCN1,1151.24
Cc1cccc2c1ccc(c2)c1ccc2c(c1)cc(cc2)N1CNCNC1,1170
Cc1cccc2c1cccc2C1NCN(CN1)c1cccc2c1cccc2,1158.37
Cc1cccc2c1cccc2C1NCNC(N1)c1cccc2c1cccc2,1150.36
Cc1cccc2c1cccc2C1NCNCN1c1ccc2c(c1)cccc2,1149.07
Cc1cccc2c1cccc2N1CNCN(C1)c1cccc2c1cccc2,1151
Cc1cccc2c1cccc2N1CNCNC1c1ccc2c(c1)cccc2,1149.24
Cc1cccc2c1cccc2c1cc(cc2c1cccc2)N1CNCNC1,1143.67
Cc1cccc2c1cccc2c1ccc2c(c1)c(ccc2)C1NCNCN1,1144.93
Cc1cccc2c1cccc2c1ccc2c(c1)cc(cc2)N1CNCNC1,1149.52
N1CNC(N(C1)C1SCC(SC1)c1cccs1)c1ccco1,1327.81
N1CNC(N(C1)C1SCC(SC1)c1ccsc1)c1ccoc1,1330.06
N1CNC(N(C1)C1SCCSC1c1ccco1)c1cccs1,1328.36
N1CNC(N(C1)Cc1ccc2c(c1)cccc2)c1cccc2c1cccc2,1146.25
N1CNC(NC1)(C1CSCCS1)c1ccc(s1)c1ccco1,1312.99
N1CNC(NC1)(C1CSCCS1)c1occ(c1)c1cscc1,1284.44
N1CNC(NC1)(c1occ(c1)C1CSCCS1)c1cccs1,1330.56
N1CNC(NC1)C1(CSC(CS1)c1cscc1)c1cocc1,1342.95
N1CNC(NC1)C1(CSCC(S1)c1cccs1)c1ccco1,1318.34
N1CNC(NC1)C1(CSCCS1)c1coc(c1)c1cccs1,1324.16
N1CNC(NC1)C1(SCCSC1c1cccs1)c1cocc1,1331.02
N1CNC(NC1)C1(SCCSC1c1cocc1)c1cccs1,1329.97
N1CNC(NC1)C1CSC(CS1)c1ccc(s1)c1ccco1,1337.74
N1CNC(NC1)C1CSC(CS1)c1csc(c1)c1ccco1,1327.51
N1CNC(NC1)C1SC(CSC1c1cccs1)c1ccco1,1330.21
N1CNC(NC1)C1SCCSC1c1cocc1c1cscc1,1335.74
N1CNC(NC1)C1SCCSC1c1cscc1c1cocc1,1338.48
N1CNC(NC1)C1SCCSC1c1sccc1c1ccco1,1341.77
N1CNC(NC1)Cc1cc2ccccc2cc1c1ccc2c(c1)cccc2,1145.48
N1CNC(NC1)Cc1cc2ccccc2cc1c1cccc2c1cccc2,1137.21
N1CNC(NC1)Cc1ccc2c(c1)c(ccc2)c1cccc2c1cccc2,1140.88
N1CNC(NC1)Cc1ccc2c(c1)ccc(c2)c1ccc2c(c1)cccc2,1163.72
N1CNC(NC1)c1c(ccc2c1cccc2)Cc1cccc2c1cccc2,1153.16
N1CNC(NC1)c1c(scc1c1ccco1)C1CSCCS1,1328.61
N1CNC(NC1)c1cc(sc1C1CSCCS1)c1cocc1,1335.46
N1CNC(NC1)c1ccc(c2c1cccc2)Cc1ccc2c(c1)cccc2,1173.21
N1CNC(NC1)c1ccc(o1)C1(SCCSC1)c1cccs1,1332.04
N1CNC(NC1)c1ccoc1C1CSCC(S1)c1cscc1,1338.84
N1CNC(NC1)c1coc(c1)C1(CSCCS1)c1cccs1,1331.44
N1CNC(NC1)c1csc(c1c1ccco1)C1CSCCS1,1340.62
N1CNC(NC1)c1cscc1C1CSCC(S1)c1cocc1,1344.81
N1CNC(NC1)c1cscc1c1coc(c1)C1CSCCS1,1337.98
N1CNC(NC1)c1occ(c1c1cscc1)C1CSCCS1,1329.88
N1CNC(NC1)c1sccc1c1ccoc1C1SCCSC1,1338.94
Oc1c(ccc2c1cccc2)c1ccc2c(c1)cc(cc2)c1cscn1,1249.18
Oc1c(ccc2c1cccc2)c1cccc2c1ccc(c2)c1nccs1,1235.09
Oc1c(ccc2c1cccc2)c1scnc1c1ccc2c(c1)cccc2,1207.31
Oc1c2ccccc2ccc1c1c(ccc2c1cccc2)c1ncsc1,1200.39
Oc1cc(cc2c1ccc(c2)c1ccc2c(c1)cccc2)c1cscn1,1252.19
Oc1cc(cc2c1ccc(c2)c1cccc2c1cccc2)c1cncs1,1236.13
Oc1cc(cc2c1cccc2)c1c(ccc2c1cccc2)c1cncs1,1212.9
Oc1cc(cc2c1cccc2)c1cc2ccccc2cc1c1scnc1,1212.57
Oc1cc(cc2c1cccc2)c1ccc(c2c1cccc2)c1nccs1,1219.08
Oc1cc(cc2c1cccc2)c1cccc2c1ccc(c2)c1cscn1,1231.36
Oc1cc(cc2c1cccc2c1ccc2c(c1)cccc2)c1cscn1,1235.25
Oc1cc2ccc(cc2c(c1)c1cscn1)c1cccc2c1cccc2,1218.83
Oc1cc2cccc(c2cc1c1nccs1)c1cccc2c1cccc2,1219.72
Oc1cc2ccccc2c(c1)c1cc2ccccc2c(c1)c1cncs1,1219.17
