Sl.No,Mol_Smiles,Mol_Code,Pol_DFT,Den_MD,pol_den_product/1000,RI_LL,Pol_geom,nBB,MW_pybel,RI_geom,Pol_tz
895949,c1coc(c1)c1ccncc1c1ccc2c(c1)c(ccc2)c1ccco1,F15-F16-F11-F15,267.9312,1188.13,318.33709665599997,1.6230000000000002,280.1347,4,337.3707,1.6588779353100003,299.1649
896270,c1csc(n1)c1csc(n1)N1CNC(NC1)c1nsnc1,F9-F13-F14-F14,207.4161,1466.2,304.11348582,1.5885,211.6469,4,337.44694,1.6033469015200001,242.6202
896284,c1nc(c(s1)c1cscn1)C1NCN(CN1)c1nncs1,F8-F9-F14-F14,202.8058,1467.01,297.518136658,1.5729,210.4458,4,337.44694,1.59952735003,241.088
896351,c1ncc(c(c1)c1ccc2c(c1c1ccco1)cccc2)c1cocc1,F11-F16-F15-F15,254.7217,1184.8,301.79427016,1.5832,260.5399,4,337.3707,1.59960249502,290.2796
896360,c1ncc(c(c1)c1cocc1)c1ccc(o1)c1cccc2c1cccc2,F11-F15-F15-F16,272.2238,1205.27,328.103179426,1.6469999999999998,291.4529,4,337.3707,1.7061006364200002,317.9046
896387,c1ncc(s1)N1C(NCNC1c1nncs1)c1cscn1,F8-F9-F14-F14,193.8156,1457.59,282.503680404,1.5381,194.31599999999997,4,337.44694,1.53980003954,221.4311
896544,c1occ(c1)C1CCC(C1)C1CSC(CS1)c1nccs1,F10-F15-F6-F14,213.8737,1254.59,268.323805283,1.506,218.9338,4,337.52316,1.52019899139,246.976
896588,c1occ(c1)c1ccc(nc1)c1coc(c1)c1ccc2c(c1)cccc2,F11-F15-F15-F16,302.7008,1228.14,371.758960512,1.7607,312.4171,4,337.3707,1.7937116291400002,339.8759
896884,n1ccc(cc1)c1c(ccc2c1cccc2)c1cocc1c1cocc1,F15-F15-F16-F11,250.8105,1179.31,295.783330755,1.569,251.6515,4,337.3707,1.57134280401,276.2912
896991,n1ccc(cc1)c1cc2ccccc2c(c1)c1occc1c1ccco1,F15-F15-F16-F11,268.8167,1195.12,321.268214504,1.6301,279.9226,4,337.3707,1.6631688347600002,305.6508
897270,n1ccc(cc1)c1ccoc1c1ccc2c(c1c1ccoc1)cccc2,F15-F16-F15-F11,255.4773,1191.24,304.334778852,1.5892,270.9043,4,337.3707,1.6336893158399999,296.0591
897687,n1csc(n1)N1CNCN(C1)c1scnc1c1nccs1,F8-F9-F14-F14,208.4382,1455.56,303.39430639200003,1.5868,215.6569,4,337.44694,1.6119973481999998,243.4095
897865,o1ccc(c1)c1cc(cc2c1cccc2)c1ccncc1c1ccco1,F11-F16-F15-F15,259.6915,1188.44,308.62776626,1.5995,271.2004,4,337.3707,1.6326880327200002,297.1809
898007,o1ccc(c1)c1ccc2c(c1)cccc2c1ccnc(c1)c1ccco1,F11-F16-F15-F15,275.9355,1208.56,333.48460788,1.6605,285.0603,4,337.3707,1.68856638364,310.8694
898141,o1ccc(c1)c1ccncc1c1ccc2c(c1)c(ccc2)c1ccco1,F15-F16-F11-F15,262.6328,1185.94,311.466742832,1.6063,275.83099999999996,4,337.3707,1.64459190095,301.1451
898266,s1ccc(c1)C1NCN(CN1)C1NCNCN1c1ncsc1,F9-F9-F14-F7,205.0063,1355.67,277.920890721,1.5277,210.907,4,337.46686,1.54592965396,238.8699
898381,s1ncc(n1)C1NCN(CN1)c1scc(n1)c1scnc1,F9-F13-F14-F14,209.9122,1474.48,309.51134065599996,1.6014,210.8727,4,337.44694,1.60481689232,239.4336
898452,s1ncc(n1)c1csc(n1)c1nnc(s1)c1cnsn1,F8-F13-F14-F13,221.1031,1579.62,349.258878822,1.7007,229.3889,4,337.42702,1.73516149852,259.9077
898492,C1CC(C(C1)c1cccc2c1cccc2)c1cccc(c1)c1ccco1,F5-F15-F10-F16,269.1866,1104.15,297.22238439,1.5702,276.9833,4,338.44158,1.59046273821,302.3779
898642,C1CCC(C1)C1CSCC(S1)(c1cocc1)c1nsnc1,F6-F15-F13-F10,209.058,1278.94,267.37263852,1.5021,213.4239,4,338.51122000000004,1.51454311009,238.6653
898682,C1CCC(C1)C1SCCSC1(c1ccoc1)c1scnn1,F6-F15-F8-F10,206.6954,1273.39,263.203855406,1.4929,209.3007,4,338.51122000000004,1.5002076268399998,234.4262
898730,C1CCC(C1)c1c(ccc2c1cccc2)c1ccccc1c1ccco1,F5-F15-F16-F10,273.5822,1079.31,295.280004282,1.5657,280.2091,4,338.44158,1.58241970512,304.2629
898819,C1CCC(C1)c1cc2ccccc2cc1c1ccccc1c1cocc1,F5-F15-F16-F10,268.0929,1086.78,291.358001862,1.5566,277.8747,4,338.44158,1.58137307471,303.1333
898921,C1CCC(C1)c1ccc2c(c1)c(ccc2)c1ccccc1c1cocc1,F5-F15-F16-F10,262.5841,1080.11,283.619712251,1.5388,272.0265,4,338.44158,1.5622553174399998,299.1318
898952,C1CCC(C1)c1ccc2c(c1)ccc(c2)c1ccccc1c1ccco1,F5-F15-F16-F10,282.9947,1084.99,307.04641955299996,1.5934,292.9411,4,338.44158,1.619287835,319.4445
899053,C1CCC(C1)c1cccc2c1ccc(c2c1cocc1)c1ccccc1,F15-F16-F10-F5,271.2282,1084.9,294.25547418,1.5633,282.9006,4,338.44158,1.5930475877399999,308.149
899125,C1CCC(C1)c1coc(c1)c1cccc2c1cccc2c1ccccc1,F10-F15-F16-F5,282.8016,1093.79,309.325562064,1.5988,294.3097,4,338.44158,1.6292197990000001,321.3561
899165,C1CCC(C1)c1occ(c1)c1ccccc1c1cccc2c1cccc2,F10-F15-F5-F16,267.7483,1090.41,291.955423803,1.5579,270.3569,4,338.44158,1.56453677271,302.4944
899176,C1CCC(C1)c1occc1c1cccc(c1)c1cccc2c1cccc2,F10-F15-F5-F16,273.5206,1087.57,297.472798942,1.5708,284.7696,4,338.44158,1.5996966168900002,301.7895
899363,C1CSC(CS1)C1(CCCC1)C1(CCCC1)c1cscc1,F10-F10-F6-F7,224.6232,1162.8,261.19185696,1.4883,228.5719,4,338.59404,1.49842940945,254.7338
899453,C1CSC(CS1)C1CCC(C1C1CCCC1)c1cscc1,F6-F10-F7-F10,224.1071,1135.25,254.417585275,1.4735,230.1642,4,338.59404,1.48853334588,256.8113
899676,C1CSC(CS1)c1nnc(s1)c1cocc1C1CCCC1,F8-F15-F6-F10,217.1509,1270.43,275.875017887,1.5211,223.3811,4,338.51122000000004,1.53903252487,248.3756
899686,C1CSC(CS1)c1nsnc1c1cocc1C1CCCC1,F13-F15-F6-F10,207.9841,1286.74,267.621460834,1.5026,216.5473,4,338.51122000000004,1.5273345746399998,243.3525
899704,C1CSC(CS1)c1occ(c1)c1nsnc1C1CCCC1,F6-F15-F13-F10,213.5319,1277.72,272.833979268,1.5143,218.4127,4,338.51122000000004,1.5283078058000001,248.7225
899776,C1NC(NC(N1)c1nccs1)c1nsnc1c1nsnc1,F9-F13-F13-F14,191.5037,1510.78,289.319959886,1.5519,196.59599999999998,4,338.435,1.56971095347,227.3988
899803,C1NC(NC(N1)c1nsnc1)N1CNCNC1c1cscc1,F9-F13-F9-F7,195.9033,1394.06,273.100954398,1.515,202.7451,4,338.45492,1.53651563183,223.2982
899831,C1NCN(C(N1)C1NCN(CN1)c1cscn1)c1cncs1,F9-F9-F14-F14,200.7027,1399.15,280.813182705,1.5324,207.0841,4,338.45492,1.55279335863,234.7939
900012,C1NCN(CN1)C1(NCN(CN1)c1nsnc1)c1cscc1,F9-F13-F9-F7,203.9458,1388.74,283.22769029200003,1.5379,209.045,4,338.45492,1.5541025081,236.0357
900143,C1NCN(CN1)C1NCN(CN1)c1scc(n1)c1nccs1,F9-F9-F14-F14,218.2041,1381.76,301.505697216,1.5802,225.136,4,338.45492,1.6029640246999999,251.4862
900356,C1NCN(CN1)N1CNCN(C1)c1nsnc1c1cccs1,F9-F13-F9-F7,210.9386,1370.11,289.009085246,1.5511,213.4201,4,338.45492,1.55895860516,242.7509
900620,C1NCN(CN1)c1ncsc1C1NCNC(N1)c1nccs1,F9-F14-F9-F14,202.0453,1406.97,284.27167574099997,1.5402,210.1477,4,338.45492,1.5665394283200003,237.0135
900784,C1NCN(CN1)c1scc(n1)C1NCNCN1c1nccs1,F9-F14-F9-F14,209.1167,1393.34,291.370662778,1.5566,215.1873,4,338.45492,1.57626451706,241.1812
900865,C1SCC(SC1)C1C(CCC1c1cccs1)C1CCCC1,F6-F10-F7-F10,223.4264,1128.85,252.21489164,1.4687,229.2175,4,338.59404,1.48296269091,255.5066
900937,C1SCC(SC1)c1nsnc1C1(CCCC1)c1ccco1,F10-F13-F6-F15,208.4951,1270.09,264.807541559,1.4964,211.5034,4,338.51122000000004,1.5048844669499999,237.2086
901006,CC1CSCC(S1)c1ccc2c(c1)ccc(c2)c1cnccn1,F1-F6-F16-F12,275.6535,1210.9,333.78882315,1.6585,284.0287,4,338.48962,1.68415106037,312.2889
901015,CC1CSCC(S1)c1cncc(n1)c1ccc2c(c1)cccc2,F1-F6-F12-F16,264.2612,1196.12,316.088106544,1.6149,272.6433,4,338.48962,1.6394271917399998,300.0886
901071,Cc1c(ccc2c1cccc2c1cnccn1)C1CSCCS1,F6-F16-F1-F12,257.782,1217.94,313.96300908,1.6098,264.7808,4,338.48962,1.63051329091,291.6483
901137,Cc1ccc(c2c1cccc2C1SCCSC1)c1nccnc1,F6-F16-F1-F12,249.0261,1212.69,301.991461209,1.5813,258.1994,4,338.48962,1.60776663381,284.0495
901283,Cc1nc(cnc1c1cccc2c1cccc2)C1CSCCS1,F1-F12-F6-F16,256.5977,1183.04,303.565343008,1.585,263.7798,4,338.48962,1.6052339768000001,290.278
901598,N1CNC(NC1)(c1nccs1)N1CNCNC1c1nccs1,F9-F9-F14-F14,197.1312,1384.4,272.90843328,1.5145,202.1228,4,338.45492,1.53010836284,229.001
901858,N1CNC(NC1)C1NCNC(N1c1cncs1)c1nccs1,F9-F9-F14-F14,197.3136,1375.73,271.450238928,1.5113,200.9159,4,338.45492,1.5223956330200001,226.8081
901917,N1CNC(NC1)N1CN(CN(C1)c1cscn1)c1cncs1,F9-F9-F14-F14,199.2138,1388.99,276.705976062,1.5231,211.1838,4,338.45492,1.5610992462900002,239.2965
902039,N1CNC(NC1)N1CNCN(C1)c1scc(c1)c1nsnc1,F9-F9-F7-F13,212.5277,1393.43,296.142473011,1.5676,214.37,4,338.45492,1.5736387223800001,241.537
902110,N1CNC(NC1)c1ccc(s1)C1(NCNCN1)c1nsnc1,F7-F9-F9-F13,199.6919,1417.75,283.113191225,1.5376,204.6684,4,338.45492,1.55377816601,230.6295
902347,N1CNC(NC1)c1nsnc1N1CNCN(C1)c1cscc1,F9-F13-F9-F7,202.1354,1412.27,285.46976135799997,1.5430000000000001,205.9797,4,338.45492,1.55546464183,232.8951
902632,OC1(CSCCS1)c1cccc2c1cc(cc2)c1ccccc1,F3-F6-F16-F5,258.0668,1201.04,309.948549472,1.6002,265.7343,4,338.48632000000003,1.62239247896,292.1064
902891,Oc1c(ccc2c1cccc2)C1CCC(C1)c1cccc2c1cccc2,F10-F16-F3-F16,279.7488,1129.86,316.076979168,1.615,286.1698,4,338.44158,1.63269624502,310.8493
903020,Oc1cc2cc(ccc2c(c1)c1cccc2c1cccc2)C1CCCC1,F10-F16-F3-F16,280.5186,1099.56,308.447031816,1.5967,288.6877,4,338.44158,1.61829589214,312.7898
903119,Oc1ccc(c2c1cc(cc2)C1CSCCS1)c1ccccc1,F3-F16-F6-F5,253.7304,1220.78,309.748997712,1.5997,261.546,4,338.48632000000003,1.62271520856,288.4221
903245,Oc1ccc2c(c1)cc(cc2)C1CCCC1c1cccc2c1cccc2,F10-F16-F3-F16,274.1131,1103.33,302.437206623,1.5824,279.3882,4,338.44158,1.59623548959,304.2976
903297,Oc1ccc2c(c1)ccc(c2)c1cccc2c1cccc2C1CCCC1,F3-F16-F16-F10,288.0469,1107.19,318.92264721099997,1.6219,299.5861,4,338.44158,1.65339357794,325.4039
903306,Oc1ccc2c(c1)cccc2C1(CCCC1)c1cccc2c1cccc2,F10-F16-F3-F16,268.8016,1099.25,295.4801588,1.5661,273.5079,4,338.44158,1.5782296571099999,297.0151
903594,S1CC(SC(C1)C1CCCC1)c1cocc1c1scnn1,F6-F15-F8-F10,216.2451,1256.98,271.815765798,1.5119999999999998,219.1611,4,338.51122000000004,1.52020999586,247.6502
903658,SC1(CSC(CS1)C1CCCC1)C1CSCCS1,F2-F6-F6-F10,213.8218,1256.4,268.64570952,1.5047,219.0312,4,338.63878,1.51932410555,246.3596
903697,SC1CSCC(S1)C1CCCC1C1SCCSC1,F6-F10-F6-F2,208.5005,1255.32,261.73484766,1.4894,212.9245,4,338.63878,1.5016848329499999,240.7406
903741,c1cc(cc(c1)C1CCCC1)c1ccc2c(c1)cccc2c1ccoc1,F15-F16-F5-F10,280.0051,1101.93,308.546019843,1.5969,291.9118,4,338.44158,1.62861644151,318.3653
903845,c1ccc(cc1)C1(CCCC1)c1occc1c1cccc2c1cccc2,F10-F15-F5-F16,257.5824,1096.79,282.513800496,1.5363,266.329,4,338.44158,1.55828568722,291.1007
903920,c1ccc(cc1)C1CCC(C1c1cccc2c1cccc2)c1ccco1,F10-F15-F5-F16,257.5528,1088.23,280.27668354400004,1.5312,261.8957,4,338.44158,1.54193638561,286.8612
904113,c1ccc(cc1)c1ccc(cc1)C1CSC(CS1)c1ccco1,F5-F6-F15-F5,248.8436,1214.79,302.29271684400004,1.5819999999999999,254.9467,4,338.48632000000003,1.59959832931,286.1277
904176,c1ccc(cc1)c1cccc2c1c(c1ccco1)c(cc2)C1CCCC1,F15-F16-F10-F5,265.437,1085.31,288.08143047,1.5490000000000002,275.0225,4,338.44158,1.5731393613799998,299.4668
904278,c1ccc(cc1)c1occc1C1CCC(C1)c1cccc2c1cccc2,F10-F15-F5-F16,269.3733,1107.85,298.425210405,1.5730000000000002,272.126,4,338.44158,1.5801622822499999,297.9926
904290,c1ccc2c(c1)c(ccc2)Oc1c(ccc2c1cccc2)C1CCCC1,F10-F16-F3-F16,276.846,1090.12,301.79536152,1.5809,282.8577,4,338.44158,1.59645358845,307.7526
904542,c1cnc(cn1)c1ccc2c(c1)cc(cc2)c1occc1c1ccco1,F15-F15-F16-F12,281.3511,1223.0,344.0923953,1.6849,300.0592,4,338.35876,1.74485352863,326.4692
904685,c1cnc(cn1)c1ccoc1c1occ(c1)c1ccc2c(c1)cccc2,F15-F15-F12-F16,285.1939,1226.57,349.81028192300005,1.6996,298.2949,4,338.35876,1.7419233026099998,327.4997
904783,c1cnc(cn1)c1occ(c1)c1cc2ccccc2c(c1)c1cocc1,F15-F16-F15-F12,277.9682,1246.41,346.46234416199997,1.6909999999999998,285.6336,4,338.35876,1.71578681814,312.1887
904801,c1cnc(cn1)c1occ(c1)c1cccc2c1cc(cc2)c1cocc1,F15-F16-F15-F12,275.4817,1238.11,341.076647587,1.6772,279.8857,4,338.35876,1.69115468059,311.7701
904895,c1coc(c1)c1cncc(n1)c1c(ccc2c1cccc2)c1ccco1,F15-F16-F12-F15,270.0917,1209.69,326.727228573,1.6413,279.8116,4,338.35876,1.67064384665,305.6457
904991,c1csc(n1)N1C(NCNC1c1nncs1)c1nsnc1,F9-F13-F8-F14,187.2405,1493.03,279.555683715,1.5295,192.2817,4,338.435,1.5467139866600002,218.7373
905286,c1occ(c1)c1cnc(cn1)c1ccc(o1)c1ccc2c(c1)cccc2,F12-F15-F15-F16,321.8917,1247.33,401.50517416099996,1.8412,328.2386,4,338.35876,1.8644624220800001,357.3869
905404,n1csc(c1)N1CNC(NC1)N1CNCN(C1)c1nccs1,F9-F9-F14-F14,205.0037,1387.25,284.391382825,1.5405,210.1954,4,338.45492,1.55707067913,233.1986
905636,o1ccc(c1)c1ncc(nc1)c1cc2ccccc2c(c1)c1ccoc1,F15-F16-F12-F15,282.2531,1242.0,350.5583502,1.7016,295.4066,4,338.35876,1.7446457529,322.5741
906026,C1CCC(C1)(c1nccc(c1)c1ccc2c(c1)cccc2)c1ccco1,F10-F15-F11-F16,271.1238,1116.78,302.785637364,1.5812,276.2209,4,339.42964,1.59462124458,304.8879
906165,C1CCC(C1)c1c(ccc2c1cccc2c1cocc1)c1ccncc1,F15-F16-F10-F11,264.5592,1106.44,292.718881248,1.5577,273.8847,4,339.42964,1.58176491111,300.6808
906529,C1CCC(C1)c1ccc(nc1)c1cc2ccccc2cc1c1cocc1,F15-F16-F11-F10,274.5997,1109.21,304.588733237,1.5854,287.9125,4,339.42964,1.6207153598800002,313.1034
906800,C1CCC(C1)c1ccc2c(c1)cccc2c1occc1c1ccccn1,F15-F16-F10-F11,273.3834,1115.0,304.822491,1.5859999999999999,286.9362,4,339.42964,1.62211801028,309.9513
906856,C1CCC(C1)c1cccc(n1)c1occc1c1cccc2c1cccc2,F10-F11-F15-F16,261.7675,1112.43,291.198020025,1.5542,271.488,4,339.42964,1.5793558432600001,298.2051
907130,C1CCC(C1)c1ccoc1c1ccc2c(c1)cccc2c1cccnc1,F10-F15-F16-F11,276.3888,1110.61,306.960165168,1.591,292.3948,4,339.42964,1.6338241580700001,318.6046
907217,C1CCC(C1)c1cnccc1c1ccc2c(c1)c(ccc2)c1cocc1,F15-F16-F11-F10,261.8972,1113.8,291.70110136,1.5554,272.4159,4,339.42964,1.58265828222,299.8053
907319,C1CCC(C1)c1cocc1c1ccc2c(c1)cccc2c1ccccn1,F10-F15-F16-F11,270.6986,1114.2,301.61238012,1.5784,281.8675,4,339.42964,1.60793790374,307.1912
907527,C1CCC(C1)c1occc1c1cnccc1c1ccc2c(c1)cccc2,F10-F15-F11-F16,262.6713,1102.77,289.66602950099997,1.5507,279.2336,4,339.42964,1.5933216647100001,300.4249
907571,C1CSC(C(S1)c1ccc(cc1)c1ccccn1)c1cocc1,F5-F6-F15-F11,245.7084,1227.08,301.50386347200003,1.5781,253.7334,4,339.47438,1.60136441519,281.0808
907873,C1CSC(CS1)C1NCNC(N1C1CCCC1)c1ccco1,F9-F15-F10-F6,213.916,1197.93,256.25639388,1.476,218.4657,4,339.5192,1.48787372605,243.7262
907983,C1CSC(CS1)Oc1ccnc(c1)c1cccc2c1cccc2,F3-F6-F11-F16,246.4787,1221.31,301.026901097,1.577,254.8879,4,339.47438,1.6012354371700002,281.6185
908214,C1CSC(CS1)c1ccccc1c1ccc(nc1)c1ccco1,F5-F11-F15-F6,252.7778,1219.08,308.156360424,1.5938,264.9672,4,339.47438,1.6295146352899998,292.35
908315,C1CSC(CS1)c1cncc(c1)c1ccoc1c1ccccc1,F6-F11-F15-F5,243.324,1228.76,298.98679824,1.5722,250.662,4,339.47438,1.5933985522100003,280.2862
908445,C1CSC(CS1)c1occ(c1c1ccncc1)c1ccccc1,F6-F15-F11-F5,233.4441,1208.7,282.16388367,1.5335,244.46,4,339.47438,1.5640249172100003,272.134
908563,C1NCN(C(N1)N1CNC(NC1)c1cnsn1)c1scnc1,F9-F9-F14-F13,197.2788,1431.03,282.311881164,1.5339,202.1634,4,339.44298,1.54984056799,228.5771
908646,C1NCN(CN1)C1(CCCC1)c1occ(c1)C1CSCCS1,F10-F15-F6-F9,212.9478,1206.59,256.940686002,1.4775,219.7722,4,339.5192,1.4954878332,242.7472
908745,C1NCN(CN1)C1(NCNCN1)c1scnc1c1nncs1,F9-F9-F14-F8,203.2528,1421.41,288.905562448,1.5489,208.5521,4,339.44298,1.5663149157700003,234.7187
908760,C1NCN(CN1)C1(NCNCN1c1scnn1)c1nccs1,F9-F9-F14-F8,196.8352,1408.56,277.254189312,1.5225,202.813,4,339.44298,1.54154477477,228.0434
908821,C1NCN(CN1)C1CSC(CS1)c1cocc1C1CCCC1,F10-F15-F6-F9,217.4017,1220.72,265.386603224,1.496,223.6458,4,339.5192,1.5128464939500001,248.875
909105,C1NCN(CN1)N1CNC(N(C1)c1cccs1)C1NCNCN1,F9-F9-F9-F7,210.7625,1285.82,271.00263775,1.5085,212.2732,4,339.4629,1.5128052191999999,237.804
909343,C1NCN(CN1)c1ccoc1C1CCCC1C1CSCCS1,F10-F15-F6-F9,215.2591,1217.76,262.133921616,1.4888,218.96200000000002,4,339.5192,1.49872408993,244.3648
909480,C1NCN(CN1)c1nnc(s1)c1scnc1N1CNCNC1,F9-F14-F8-F9,213.3384,1419.67,302.87012632799997,1.5813,224.1635,4,339.44298,1.6179803183300001,252.3141
909482,C1NCN(CN1)c1nsnc1C1(NCNCN1)c1ncsc1,F9-F13-F9-F14,197.5729,1436.62,283.837179598,1.5374,201.3286,4,339.44298,1.5496818333700002,224.8497
909598,C1SCC(SC1)(c1ccc(nc1)c1ccccc1)c1ccoc1,F6-F11-F15-F5,247.5566,1238.73,306.655787118,1.5902,255.5951,4,339.47438,1.61398635509,282.9746
909806,C1SCC(SC1)c1coc(c1)c1cccc(c1)c1ccccn1,F5-F15-F6-F11,256.4948,1237.4,317.38666552,1.6159,263.9348,4,339.47438,1.63827206064,293.3655
909836,C1SCC(SC1)c1occ(c1)c1cccc(c1)c1ccncc1,F5-F15-F6-F11,242.3552,1246.43,302.07879193599996,1.5794,252.7037,4,339.47438,1.6100492195299998,278.1942
910104,N1CNC(NC1)C1(CCCC1c1ccco1)C1CSCCS1,F10-F15-F6-F9,211.6667,1226.19,259.54359087299997,1.4831,216.3308,4,339.5192,1.4956809772,240.9386
910159,N1CNC(NC1)C1(NCNCN1)N1CNCNC1c1cccs1,F9-F9-F9-F7,205.2275,1305.98,268.02301045,1.5019,211.1105,4,339.4629,1.5189780151199999,235.4655
910218,N1CNC(NC1)C1CCCC1C1SCCSC1c1cocc1,F6-F10-F15-F9,210.2536,1232.17,259.068178312,1.4821,215.9127,4,339.5192,1.4973961921799999,240.7543
910374,N1CNC(NC1)C1NCNC(N1)N1CNC(NC1)c1cscc1,F9-F9-F9-F7,201.49900000000002,1316.3,265.2331337,1.4957,207.7338,4,339.4629,1.5139095277599999,234.4308
910894,N1CNC(NC1)c1nsnc1c1nsnc1c1nncs1,F9-F13-F13-F8,187.8411,1565.86,294.13286484599996,1.561,191.2702,4,339.42306,1.5734946079899998,217.5429
910946,N1CNC(NC1)c1scnc1N1CNC(NC1)c1nncs1,F9-F14-F9-F8,194.7001,1442.53,280.860735253,1.5306,201.4931,4,339.44298,1.55295954368,228.1942
911182,OC1CSC(CS1)c1cc2ccccc2cc1c1ccncc1,F3-F6-F16-F11,245.8936,1230.26,302.51306033599997,1.5804,255.9773,4,339.47438,1.60990783027,282.5059
911720,Oc1cc2ccccc2cc1c1ncccc1C1CSCCS1,F3-F16-F11-F6,252.0156,1221.54,307.847136024,1.5930000000000002,266.7592,4,339.47438,1.63646532421,292.7549
911815,Oc1ccc(nc1C1CSCCS1)c1ccc2c(c1)cccc2,F6-F11-F3-F16,257.4831,1231.64,317.126485284,1.6152,264.145,4,339.47438,1.63517673734,295.7913
912015,Oc1cccc2c1c(c1cccnc1)c(cc2)C1CSCCS1,F3-F16-F6-F11,247.7269,1231.35,305.038518315,1.5864,251.9868,4,339.47438,1.59881959533,277.8638
912068,Oc1cccc2c1cc(cc2)C1SCCSC1c1ccncc1,F3-F16-F6-F11,248.9314,1252.16,311.701941824,1.6022,251.597,4,339.47438,1.61019876468,280.819
912174,Oc1ccnc(c1)c1ccc2c(c1C1CSCCS1)cccc2,F11-F16-F3-F6,248.0969,1226.12,304.196571028,1.5844,252.2,4,339.47438,1.5963053677799999,277.4172
912312,Oc1ncccc1c1ccc(c2c1cccc2)C1SCCSC1,F11-F16-F3-F6,246.9189,1244.2,307.21649538,1.5915,254.5091,4,339.47438,1.6140994221,281.0387
912402,S1CC(SC(C1)c1cocc1)c1ccccc1c1cccnc1,F5-F6-F15-F11,235.5985,1209.56,284.97052166,1.5399,244.6972,4,339.47438,1.56517826304,271.5267
912602,c1ccc(cc1)C1SCC(SC1)(c1ccncc1)c1ccoc1,F6-F11-F15-F5,230.9844,1239.24,286.245107856,1.5428,234.7962,4,339.47438,1.55360838326,260.7721
912782,c1ccc(cn1)C1CC(CC1c1ccco1)c1cccc2c1cccc2,F10-F15-F11-F16,255.5118,1130.02,288.73344423599997,1.5486,265.4984,4,339.42964,1.5746874036,286.3156
912987,c1ccc(cn1)c1ccc(c2c1cc(cc2)c1ccco1)C1CCCC1,F15-F16-F10-F11,283.3228,1116.66,316.375237848,1.6135,293.3286,4,339.42964,1.64072784385,319.5575
913086,c1ccc(cn1)c1ccccc1C1CSC(CS1)c1cocc1,F5-F6-F15-F11,228.1886,1219.31,278.232641866,1.5246,243.4569,4,339.47438,1.56720718572,265.9988
913187,c1ccc(nc1)C1(CCCC1)c1ccc2c(c1)cccc2c1ccco1,F15-F16-F10-F11,270.9947,1121.02,303.79047859400004,1.5835,278.7856,4,339.42964,1.60426593341,305.3643
913544,c1ccc(nc1)c1cccc2c1cc(cc2)C1(CCCC1)c1ccco1,F10-F15-F16-F11,262.4339,1113.63,292.254264057,1.5567,273.4582,4,339.42964,1.58528293032,297.8055
913958,n1ccc(cc1)C1CCC(C1)c1cccc2c1cc(cc2)c1cocc1,F15-F16-F10-F11,269.4901,1140.37,307.318425337,1.5919,276.7875,4,339.42964,1.61174281886,300.9823
914104,n1ccc(cc1)c1ccc2c(c1)c(ccc2)C1(CCCC1)c1ccco1,F10-F15-F16-F11,263.0044,1113.46,292.844879224,1.558,269.9513,4,339.42964,1.57600097645,295.1679
914138,n1ccc(cc1)c1ccc2c(c1C1CCCC1)c(ccc2)c1ccoc1,F15-F16-F10-F11,261.6648,1112.83,291.188439384,1.5542,267.5274,4,339.42964,1.56930642007,291.821
914379,C1CC(C(C1)c1cnccn1)c1ccc(c2c1cccc2)c1cocc1,F15-F16-F10-F12,253.0631,1143.46,289.367532326,1.5481,260.5481,4,340.4177,1.56779154384,285.9686
914502,C1CCC(C1)C1CSC(CS1)C1(CCCC1)c1nsnc1,F6-F10-F13-F10,218.5605,1184.85,258.961408425,1.4801,222.5416,4,340.57016,1.49041139616,245.2669
914711,C1CCC(C1)c1ccc(cc1)C1(CCCC1)c1cccc2c1cccc2,F5-F10-F10-F16,273.4386,1016.01,277.816351986,1.5218,281.014,4,340.50052,1.53915786969,305.1024
914744,C1CCC(C1)c1ccc(o1)c1cncc(n1)c1ccc2c(c1)cccc2,F10-F15-F12-F16,289.9278,1143.64,331.57302919200004,1.6483,300.4514,4,340.4177,1.6783678967299998,332.313
914806,C1CCC(C1)c1ccc2c(c1)ccc(c2c1cocc1)c1cnccn1,F15-F16-F10-F12,268.4163,1132.36,303.943881468,1.5818,282.3649,4,340.4177,1.61939582167,304.5776
914887,C1CCC(C1)c1cccc2c1cc(cc2)c1ccoc1c1cnccn1,F15-F16-F10-F12,268.4247,1142.77,306.747694419,1.5884,282.0581,4,340.4177,1.6256606529700002,306.1802
914928,C1CCC(C1)c1cccc2c1cccc2c1occ(c1)c1cnccn1,F15-F16-F10-F12,276.7567,1154.98,319.648453366,1.6192,288.6256,4,340.4177,1.65270273752,314.6281
915296,C1CSC(C(S1)c1cncc(c1)c1cccnc1)c1cocc1,F6-F11-F15-F11,229.1492,1253.77,287.30039248400004,1.5433,236.8262,4,340.46244,1.5653823585,263.2902
915578,C1CSC(CS1)c1cc(cnc1c1ccco1)c1cccnc1,F6-F11-F15-F11,246.6414,1255.8,309.73227012,1.5954,258.9662,4,340.46244,1.63256772613,289.6379
915607,C1CSC(CS1)c1ccc(c(n1)c1ccncc1)c1ccco1,F6-F11-F15-F11,239.2258,1237.7,296.08977266,1.5634,246.6944,4,340.46244,1.5849910219,273.6926
915733,C1CSC(CS1)c1ccc(o1)c1cnccc1c1cccnc1,F6-F15-F11-F11,237.1613,1248.61,296.121970793,1.5635,248.5391,4,340.46244,1.59678174713,276.5781
